sec,mm,N,mm(normalized),strain,stress
122.4723282,6.225121673,11994.45996,6.19645223,0.10606731,263015234.5
122.4822617,6.226306781,11995.9082,6.197637338,0.106087596,263046991.6
122.4921875,6.226059515,11991.58984,6.197390072,0.106083363,262952298.4
122.5021133,6.227136124,11987.58008,6.198466681,0.106101792,262864372.1
122.5120468,6.227129139,11986.92578,6.198459696,0.106101672,262850024.6
122.5219727,6.227283273,11984.91895,6.19861383,0.106104311,262806018.7
122.5318985,6.228462327,11981.56348,6.199792884,0.106124493,262732439.7
122.541832,6.228464656,11980.47461,6.199795213,0.106124533,262708562.9
122.5517578,6.22957712,11984.30957,6.200907677,0.106143575,262792656.2
122.5616837,6.229093764,11980.16797,6.200424321,0.106135302,262701838.9
122.5716171,6.230442319,11977.15039,6.201772876,0.106158385,262635669.2
122.581543,6.230896339,11978.16895,6.202226896,0.106166157,262658004.3
122.5914688,6.231026258,11976.93457,6.202356815,0.106168381,262630936.7
122.6014023,6.231993902,11975.83984,6.203324459,0.106184945,262606931.4
122.6113281,6.232247688,11977.19531,6.203578245,0.106189289,262636654.2
122.621254,6.232445128,11976.15625,6.203775685,0.106192668,262613869.7
122.6311874,6.232879125,11974.50781,6.204209682,0.106200097,262577722.6
122.6411133,6.234146655,11977.69824,6.205477212,0.106221794,262647682.5
122.6510391,6.234482396,11979.31348,6.205812953,0.106227541,262683101.6
122.6609726,6.234314293,11974.07324,6.20564485,0.106224664,262568193.3
122.6708984,6.235531997,11978.81836,6.206862554,0.106245508,262672244.6
122.6808243,6.236090325,11979.375,6.207420882,0.106255065,262684450.6
122.6907578,6.236401387,11972.25684,6.207731944,0.106260389,262528363.2
122.7006836,6.236712448,11966.58105,6.208043005,0.106265714,262403904.1
122.7106094,6.237254944,11969.02734,6.208585501,0.106275,262457546.5
122.7205429,6.238322705,11963.97949,6.209653262,0.106293277,262346857
122.7304688,6.23878371,11966.06641,6.210114267,0.106301169,262392619.1
122.7403946,6.238620263,11962.83984,6.20995082,0.106298371,262321866.6
122.7503281,6.239349023,11961.46875,6.210679579,0.106310845,262291801.3
122.7602539,6.239842158,11959.98242,6.211172715,0.106319286,262259209
122.7701797,6.240016781,11955.7793,6.211347338,0.106322276,262167042.7
122.7801132,6.240897812,11958.66211,6.212228369,0.106337357,262230257.1
122.7900391,6.241381634,11956.69922,6.212712191,0.106345638,262187214.8
122.7999649,6.241542753,11950.76367,6.21287331,0.106348396,262057059.7
122.8098984,6.242292468,11957.3252,6.213623024,0.106361229,262200941.3
122.8198242,6.242158357,11954.36426,6.213488914,0.106358934,262136013.6
122.8297501,6.242683157,11953.49805,6.214013714,0.106367917,262117019.3
122.8396835,6.243913434,11946.65918,6.215243991,0.106388976,261967056.2
122.8496094,6.244151853,11947.21777,6.21548241,0.106393057,261979305
122.8595352,6.244304124,11952.45508,6.215634681,0.106395664,262094149
122.8694687,6.244490854,11950.89551,6.215821411,0.10639886,262059950.7
122.8793945,6.246077828,11949.31152,6.217408385,0.106426025,262025216.8
122.8893204,6.246239413,11951.85156,6.21756997,0.106428791,262080915
122.8992538,6.246872712,11948.31445,6.218203269,0.106439631,262003353
122.9091797,6.247199606,11947.03125,6.218530163,0.106445227,261975214.9
122.9191055,6.24775188,11944.58984,6.219082437,0.106454681,261921679.5
122.929039,6.248469464,11942.79883,6.219800021,0.106466964,261882406.2
122.9389648,6.248403341,11941.33008,6.219733898,0.106465832,261850199.3
122.9488907,6.249352358,11943.51367,6.220682915,0.106482077,261898081.2
122.9588242,6.250546779,11941.75781,6.221877336,0.106502522,261859578.6
122.96875,6.2502902,11938.13867,6.221620757,0.10649813,261780217.9
122.9786758,6.251394283,11938.04102,6.22272484,0.106517029,261778076.6
122.9886093,6.251303013,11939.43652,6.22263357,0.106515467,261808677.2
122.9985352,6.252125371,11936.74902,6.223455928,0.106529543,261749745.6
123.008461,6.252409425,11932.48047,6.223739982,0.106534406,261656144.6
123.0183945,6.252827123,11930.65234,6.22415768,0.106541556,261616057.2
123.0283203,6.25354005,11933.60547,6.224870607,0.106553759,261680813.6
123.0382462,6.253346801,11930.73047,6.224677358,0.106550451,261617770.5
123.0481796,6.254123524,11931.47559,6.225454081,0.106563747,261634109.5
123.0581055,6.255213637,11931.44238,6.226544194,0.106582407,261633381.3
123.0680313,6.255386397,11923.16211,6.226716954,0.106585364,261451811
123.0779648,6.255954038,11920.56152,6.227284595,0.10659508,261394785.1
123.0878906,6.256921683,11926.92383,6.228252239,0.106611644,261534298.2
123.0978165,6.257017143,11920.55371,6.2283477,0.106613278,261394613.9
123.1077499,6.257357541,11914.59668,6.228688098,0.106619105,261263987.7
123.1176758,6.258390844,11913.85547,6.229721401,0.106636792,261247734.4
123.1276016,6.258985959,11918.28906,6.230316516,0.106646979,261344954.5
123.1375351,6.259664893,11917.1377,6.23099545,0.106658601,261319707.4
123.1474609,6.258881651,11909.19434,6.230212208,0.106645194,261145524.9
123.1573868,6.259546615,11914.52246,6.230877172,0.106656576,261262360.2
123.1673203,6.260934286,11913.9668,6.232264843,0.106680329,261250175.7
123.1772461,6.261474453,11918.47656,6.23280501,0.106689576,261349066
123.1871719,6.261604372,11911.12012,6.232934929,0.1066918,261187753.5
123.1971054,6.261586212,11912.02051,6.232916769,0.106691489,261207497.3
123.2070313,6.262469105,11902.72461,6.233799662,0.106706602,261003656.3
123.2169571,6.263000891,11904.89941,6.234331448,0.106715704,261051345.4
123.2268906,6.263781805,11903.43652,6.235112362,0.106729072,261019267.1
123.2368164,6.26415899,11895.81738,6.235489547,0.106735528,260852194.1
123.2467422,6.264440715,11889.9707,6.235771272,0.10674035,260723987.8
123.2566757,6.264561322,11892.01953,6.235891879,0.106742415,260768914.7
123.2666016,6.265508011,11894.14746,6.236838568,0.10675862,260815576
123.2765274,6.265676115,11899.55664,6.237006672,0.106761497,260934188.8
123.2864609,6.26699999,11898.33105,6.238330547,0.106784159,260907314
123.2963867,6.267247722,11895.87402,6.238578278,0.106788399,260853436.1
123.3063126,6.266972516,11893.27148,6.238303073,0.106783688,260796367.5
123.316246,6.267749239,11895.44727,6.239079796,0.106796984,260844078.3
123.3261719,6.268716883,11906.60547,6.24004744,0.106813547,261088756
123.3360977,6.269384176,11900.87988,6.240714732,0.10682497,260963204.9
123.3460312,6.269320846,11893.4043,6.240651403,0.106823886,260799280
123.355957,6.269752514,11891.70313,6.241083071,0.106831275,260761976.6
