sec,mm,N,mm (normalized),strain,stress
244.9176483,12.43637502,23907.71484,12.43564378,0.212866206,524249799.3
244.9275665,12.43787725,23906.95898,12.437146,0.212891921,524233224.7
244.9375,12.43741065,23906.01953,12.43667941,0.212883934,524212624.4
244.9474335,12.43721973,23903.74609,12.43648849,0.212880666,524162772.3
244.9573517,12.43840531,23908.00586,12.43767406,0.21290096,524256180.7
244.9672852,12.43838668,23905.83203,12.43765544,0.212900641,524208512.9
244.9772186,12.43907772,23908.14258,12.43834648,0.21291247,524259178.7
244.9871368,12.43956294,23908.125,12.4388317,0.212920775,524258793.2
244.9970703,12.4394726,23910.82422,12.43874136,0.212919229,524317981.8
245.0070038,12.44000345,23911.69727,12.43927221,0.212928316,524337126.1
245.016922,12.44179346,23912.60938,12.44106222,0.212958956,524357126.8
245.0268555,12.44177017,23913.16211,12.44103893,0.212958558,524369247.2
245.0367889,12.44200673,23911.65234,12.44127549,0.212962607,524336141
245.0467072,12.44275179,23911.28516,12.44202055,0.21297536,524328089.3
245.0566406,12.44303305,23913.69336,12.44230181,0.212980175,524380896.5
245.0665741,12.44359184,23912.68945,12.4428606,0.21298974,524358882.8
245.0764923,12.444227,23913.82031,12.44349576,0.213000612,524383680.4
245.0864258,12.44463678,23914.98047,12.44390554,0.213007627,524409120.3
245.0963593,12.44511828,23914.53516,12.44438704,0.213015868,524399355.5
245.1062775,12.44586799,23914.13281,12.44513675,0.213028702,524390532.9
245.1162109,12.44599,23915.99805,12.44525875,0.21303079,524431433.8
245.1261444,12.44684402,23914.35938,12.44611278,0.213045409,524395501
245.1360626,12.44747546,23917.4082,12.44674421,0.213056217,524462355.8
245.1459961,12.44856045,23914.75391,12.4478292,0.21307479,524404152.3
245.1559296,12.44836953,23910.79883,12.44763828,0.213071521,524317425.1
245.1658478,12.44886499,23912.66602,12.44813375,0.213080003,524358368.9
245.1757813,12.44887803,23907.60352,12.44814679,0.213080226,524247358.1
245.1857147,12.45030854,23912.66016,12.4495773,0.213104712,524358240.4
245.1956329,12.45065406,23908.76367,12.44992282,0.213110627,524272798
245.2055664,12.45093998,23906.61719,12.45020873,0.213115521,524225729.8
245.2154999,12.4515947,23905.68555,12.45086345,0.213126728,524205300.7
245.2254181,12.45167665,23907.0957,12.45094541,0.213128131,524236222.7
245.2353516,12.45269366,23906.05859,12.45196241,0.213145539,524213480.9
245.245285,12.45323382,23904.9082,12.45250258,0.213154786,524188255.1
245.2552032,12.45351136,23906.58594,12.45278012,0.213159536,524225044.6
245.2651367,12.45406549,23906.64844,12.45333425,0.213169022,524226415.1
245.2750702,12.45478354,23906.57422,12.4540523,0.213181313,524224787.6
245.2849884,12.45416049,23906.00195,12.45342925,0.213170648,524212238.9
245.2949219,12.4547556,23910.91016,12.45402436,0.213180835,524319866.3
245.3048553,12.45616004,23911.5293,12.4554288,0.213204875,524333442.8
245.3147736,12.45622709,23911.26563,12.45549585,0.213206023,524327661
245.324707,12.45669927,23914.0293,12.45596803,0.213214105,524388263
245.3346405,12.45742571,23910.62891,12.45669446,0.21322654,524313699
245.3445587,12.45827135,23910.61133,12.45754011,0.213241015,524313313.6
245.3544922,12.45810278,23910.56055,12.45737154,0.21323813,524312200
245.3644257,12.45888881,23910.07422,12.45815757,0.213251585,524301535.8
245.3743439,12.46006973,23906.68555,12.45933849,0.213271799,524227228.8
245.3842773,12.45970652,23909.85156,12.45897527,0.213265582,524296653.4
245.3942108,12.46096939,23904.55664,12.46023815,0.213287199,524180546
245.404129,12.46064622,23899.60156,12.45991498,0.213281667,524071890.8
245.4140625,12.46150956,23897.56445,12.46077831,0.213296445,524027220.9
245.423996,12.46205065,23893.375,12.46131941,0.213305707,523935354.3
245.4339142,12.46271841,23899.23633,12.46198717,0.213317137,524063881.9
245.4438477,12.46284042,23895.01758,12.46210917,0.213319226,523971372.9
245.4537811,12.46282645,23893.17578,12.4620952,0.213318987,523930985.8
245.4636993,12.46487536,23895.48438,12.46414411,0.213354059,523981608.8
245.4736328,12.46428862,23893.18945,12.46355738,0.213344015,523931285.6
245.4835663,12.46507932,23891.30273,12.46434807,0.21335755,523889913.6
245.4934845,12.46540155,23894.16797,12.46467031,0.213363066,523952742.6
245.503418,12.46533915,23892.09375,12.46460791,0.213361998,523907259
245.5133514,12.46615127,23891.16992,12.46542003,0.213375899,523887001.2
245.5232697,12.46736851,23892.27344,12.46663726,0.213396735,523911199.2
245.5332031,12.46697828,23893.98242,12.46624704,0.213390055,523948673.9
245.5431366,12.46829052,23893.51367,12.46755927,0.213412518,523938395.1
245.5530548,12.46848609,23891.26953,12.46775485,0.213415865,523889185.5
245.5629883,12.46887725,23892.81641,12.46814601,0.213422561,523923105.4
245.5729218,12.468867,23898.30664,12.46813576,0.213422386,524043495.6
245.58284,12.47031149,23895.34375,12.46958024,0.213447111,523978525.2
245.5927734,12.47081533,23897.70703,12.47008409,0.213455736,524030347.4
245.6027069,12.47091591,23896.24805,12.47018467,0.213457458,523998354.7
245.6126251,12.47095689,23898.58594,12.47022565,0.213458159,524049620.1
245.6225586,12.4723101,23900.28125,12.47157886,0.213481323,524086795
245.6324921,12.47227844,23898.51953,12.4715472,0.213480781,524048163.9
245.6424103,12.47284561,23899.92578,12.47211437,0.213490489,524079000.2
245.6523438,12.47377321,23901.50195,12.47304197,0.213506367,524113562.6
245.6622772,12.47414947,23904.37891,12.47341822,0.213512808,524176648.6
245.6721954,12.47502118,23904.48828,12.47428994,0.213527729,524179047
245.6821289,12.47453596,23901.87305,12.47380472,0.213519424,524121700
245.6920624,12.47596648,23903.50977,12.47523523,0.21354391,524157590.1
245.7019806,12.47634832,23900.98633,12.47561708,0.213550446,524102256
245.7119141,12.47687917,23901.65234,12.47614793,0.213559533,524116860.4
245.7218475,12.47810107,23901.74414,12.47736983,0.213580449,524118873.3
245.7317657,12.47804612,23900.69531,12.47731488,0.213579508,524095874.6
245.7416992,12.47823238,23896.74414,12.47750114,0.213582697,524009233
245.7516327,12.47917768,23899.26172,12.47844643,0.213598878,524064438.6
245.7615509,12.47873716,23896.70313,12.47800592,0.213591337,524008333.6
245.7714844,12.47993577,23893.91016,12.47920453,0.213611854,523947089.3
245.7814178,12.48046663,23892.5957,12.47973538,0.213620941,523918265.9
245.7913361,12.48045359,23890.76563,12.47972235,0.213620718,523878135.8
245.8012695,12.48061284,23894.43359,12.4798816,0.213623444,523958567.2
245.811203,12.4817295,23892.96484,12.48099826,0.213642558,523926360.4
245.8211212,12.48166151,23893.5,12.48093027,0.213641395,523938095.3
245.8310547,12.48336025,23894.5957,12.482629,0.213670473,523962122
245.8409882,12.48430088,23894.4668,12.48356964,0.213686574,523959295.3
245.8509064,12.48348784,23894.63477,12.4827566,0.213672657,523962978.5
245.8608398,12.48455048,23893.57227,12.48381923,0.213690846,523939680
245.8707733,12.48496305,23898.34961,12.48423181,0.213697908,524044437.9
245.8806915,12.48501427,23896.43164,12.48428303,0.213698785,524002380.5
245.890625,12.48646248,23896.90039,12.48573124,0.213723575,524012659.3
245.9005585,12.48721685,23899.60742,12.48648561,0.213736488,524072019.2
245.9104767,12.48732582,23893.68945,12.48659458,0.213738353,523942249.7
245.9204102,12.48718426,23889.53516,12.48645301,0.21373593,523851154
245.9303436,12.48782966,23890.72656,12.48709842,0.213746977,523877279.2
245.9402618,12.48907391,23893.55273,12.48834267,0.213768276,523939251.7
245.9501953,12.4886604,23888.97852,12.48792916,0.213761198,523838948
245.9601288,12.489805,23890.07227,12.48907376,0.21378079,523862931.8
245.970047,12.4895284,23891.375,12.48879715,0.213776055,523891498.2
245.9799805,12.49035448,23893.23828,12.48962324,0.213790196,523932356.3
245.9899139,12.49120384,23894.79102,12.4904726,0.213804735,523966404.8
245.9998322,12.49090489,23893.1875,12.49017365,0.213799617,523931242.8
246.0097656,12.49115448,23891.00977,12.49042324,0.21380389,523883489.3
246.0196991,12.49224041,23888.91797,12.49150916,0.213822478,523837620.3
246.0296173,12.49272563,23893.10352,12.49199438,0.213830784,523929401.2
246.0395508,12.49333005,23890.52344,12.49259881,0.21384113,523872825.1
246.0494843,12.49388419,23891.25781,12.49315295,0.213850615,523888928.5
246.0594025,12.49427442,23889.25977,12.49354317,0.213857295,523845115.2
246.0693359,12.49429211,23893.56445,12.49356087,0.213857598,523939508.7
246.0792694,12.49482855,23892.62695,12.49409731,0.21386678,523918951.1
246.0891876,12.49554195,23896.34961,12.4948107,0.213878992,524000581.7
246.0991211,12.4961054,23896.98633,12.49537415,0.213888637,524014543.7
246.1090546,12.49674056,23895.77734,12.49600932,0.213899509,523988033.1
246.1189728,12.4976309,23898.64063,12.49689966,0.213914749,524050819.3
246.1289063,12.49767654,23895.34766,12.49694529,0.213915531,523978610.8
246.1388397,12.49842159,23896.74219,12.49769035,0.213928284,524009190.2
246.1487579,12.49902043,23893.49805,12.49828919,0.213938535,523938052.5
246.1586914,12.49929797,23892.13086,12.49856673,0.213943285,523908072.7
246.1686249,12.49965187,23894.81836,12.49892063,0.213949343,523967004.4
246.1785431,12.50041462,23891.9707,12.49968338,0.2139624,523904560.8
246.1884766,12.50117738,23890.93359,12.50044614,0.213975456,523881819
246.19841,12.5013832,23888.64844,12.50065196,0.213978979,523831710
246.2083282,12.50222791,23890.90625,12.50149667,0.213993438,523881219.4
246.2182617,12.50207704,23889.63281,12.50134579,0.213990856,523853295.4
246.2281952,12.5024775,23893.71289,12.50174626,0.213997711,523942763.6
246.2381134,12.50306331,23893.5957,12.50233206,0.214007738,523940193.9
246.2480469,12.50345819,23894.60938,12.50272695,0.214014498,523962421.8
246.2579803,12.5043625,23896.28125,12.50363126,0.214029977,523999082.7
246.2678986,12.50532921,23895.96875,12.50459797,0.214046525,523992230.2
246.277832,12.50483934,23893.82813,12.5041081,0.214038139,523945290.5
246.2877655,12.50548009,23895.02148,12.50474885,0.214049107,523971458.5
246.2976837,12.50651106,23899.02734,12.50577982,0.214066755,524059299.3
246.3076172,12.50665076,23897.47656,12.50591952,0.214069146,524025293.6
246.3175507,12.50731852,23896.74609,12.50658728,0.214080576,524009275.9
246.3274689,12.50780467,23899.27539,12.50707343,0.214088898,524064738.4
246.3374023,12.50813156,23897.27148,12.50740032,0.214094494,524020796.7
246.3473358,12.50878628,23900.78125,12.50805504,0.214105701,524097759
246.357254,12.50928547,23900.91211,12.50855423,0.214114246,524100628.5
246.3671875,12.51037978,23899.41797,12.50964853,0.214132977,524067864.9
246.377121,12.5101665,23897.76758,12.50943526,0.214129327,524031675
246.3870392,12.51108386,23898.69141,12.51035261,0.214145029,524051932.8
246.3969727,12.51105685,23899.38281,12.51032561,0.214144567,524067094
246.4069061,12.51192018,23895.82031,12.51118894,0.214159345,523988975.3
246.4168243,12.51227409,23895.09961,12.51154284,0.214165403,523973171.7
246.4267578,12.51291018,23894.72266,12.51217894,0.214176291,523964905.8
246.4366913,12.51368597,23893.40625,12.51295473,0.214189571,523936039.6
246.4466095,12.51291949,23891.75781,12.51218825,0.214176451,523899892.5
246.456543,12.51376793,23893.45898,12.51303669,0.214190974,523937195.9
246.4664764,12.51494046,23894.05469,12.51420922,0.214211045,523950258.6
246.4763947,12.5156939,23894.73047,12.51496266,0.214223941,523965077.1
246.4863281,12.5164073,23892.48828,12.51567605,0.214236153,523915910.3
246.4962616,12.5166662,23892.36133,12.51593496,0.214240585,523913126.5
246.5061798,12.51684316,23891.68359,12.51611191,0.214243614,523898265.1
246.5161133,12.51756959,23891.88672,12.51683834,0.214256048,523902719.2
246.5260468,12.51829229,23891.40625,12.51756105,0.214268419,523892183.5
246.535965,12.51854654,23891.48047,12.5178153,0.214272771,523893810.9
246.5458984,12.51845993,23888.7832,12.51772869,0.214271289,523834665.1
246.5558319,12.51916401,23887.06055,12.51843277,0.214283341,523796890.6
246.5657501,12.51972653,23887.47461,12.51899529,0.21429297,523805970.2
246.5756836,12.52100337,23886.93555,12.52027213,0.214314826,523794149.6
246.5856171,12.52031326,23887.2207,12.51958202,0.214303013,523800402.5
246.5955353,12.52207067,23886.51367,12.52133943,0.214333095,523784898.7
246.6054688,12.52197102,23884.28906,12.52123978,0.21433139,523736117.3
246.6154022,12.52268441,23881.10742,12.52195317,0.214343601,523666350.1
246.6253204,12.52262946,23880.42969,12.52189822,0.21434266,523651488.7
246.6352539,12.52372842,23885,12.52299718,0.214361472,523751706.8
246.6451874,12.52360642,23885.16992,12.52287518,0.214359383,523755432.9
246.6551056,12.52493635,23885.76953,12.52420511,0.214382148,523768581.2
246.6650391,12.52523623,23883.14063,12.52450499,0.214387282,523710934.3
246.6749725,12.52599061,23881.83789,12.52525936,0.214400195,523682367.9
246.6848907,12.52516359,23883.22656,12.52443235,0.214386038,523712818.8
246.6948242,12.52681762,23882.47852,12.52608638,0.214414351,523696415.6
246.7047577,12.52667606,23882.70898,12.52594482,0.214411928,523701469.3
246.7146759,12.52744906,23881.87695,12.52671781,0.214425159,523683224.5
246.7246094,12.52858341,23882.08008,12.52785217,0.214444577,523687678.6
246.7345428,12.52874732,23878.95898,12.52801608,0.214447382,523619239.1
246.7444611,12.52886094,23876.06836,12.5281297,0.214449327,523555853.3
246.7543945,12.5299599,23879.25195,12.52922866,0.214468139,523625663.3
246.764328,12.52954174,23872.40039,12.5288105,0.214460981,523475421.8
246.7742462,12.53068633,23873.125,12.52995509,0.214480573,523491311.1
246.7841797,12.53134105,23872.70703,12.53060981,0.21449178,523482145.9
246.7941132,12.53230404,23878.18164,12.5315728,0.214508264,523602193.4
246.8040314,12.53230404,23874.4043,12.5315728,0.214508264,523519363.6
246.8139648,12.53274921,23872.85547,12.53201797,0.214515884,523485400.8
246.8238983,12.53385749,23869.57617,12.53312625,0.214534855,523413492.2
246.8338165,12.5337299,23869.9082,12.53299865,0.214532671,523420773
246.84375,12.53409311,23869.37305,12.53336187,0.214538889,523409038.1
246.8536835,12.53385283,23869.2793,12.53312159,0.214534776,523406982.3
246.8636017,12.5344526,23874.28906,12.53372136,0.214545042,523516836.7
246.8735352,12.53552828,23871.89063,12.53479704,0.214563455,523464243.7
246.8834686,12.53598183,23871.68945,12.53525059,0.214571219,523459832.4
246.8933868,12.53724471,23872.69727,12.53651347,0.214592836,523481931.7
246.9033203,12.53697649,23871.77539,12.53624524,0.214588245,523461716.8
246.9132538,12.53725868,23871.55664,12.53652744,0.214593075,523456920
246.923172,12.5379134,23874.07617,12.53718216,0.214604282,523512168.5
246.9331055,12.53855787,23879.70508,12.53782663,0.214615314,523635599.5
246.9430389,12.5388708,23878.47852,12.53813955,0.21462067,523608703.3
246.9529572,12.54024729,23881.03711,12.53951605,0.214644232,523664808.3
246.9628906,12.54024729,23876.77148,12.53951605,0.214644232,523571271.4
246.9728241,12.5399977,23876.73828,12.53926646,0.21463996,523570543.4
246.9827423,12.54165079,23878.63281,12.54091955,0.214668257,523612086.8
246.9926758,12.54194602,23878.86523,12.54121478,0.21467331,523617183.3
247.0026093,12.54247315,23879.89453,12.54174191,0.214682333,523639753.8
247.0125275,12.54260913,23876.94336,12.54187788,0.214684661,523575040.3
247.0224609,12.54356746,23879.61719,12.54283621,0.214701065,523633672.2
247.0323944,12.54418958,23877.04102,12.54345834,0.214711714,523577181.7
247.0423126,12.54408993,23877.41992,12.54335869,0.214710008,523585490.4
247.0522461,12.54537515,23877.40234,12.54464391,0.214732008,523585105
247.0621796,12.54551113,23876.19141,12.54477988,0.214734336,523558551.5
247.0720978,12.54585665,23872.90234,12.54512541,0.21474025,523486428.7
247.0820313,12.54610624,23869.71875,12.545375,0.214744522,523416618.7
247.0919647,12.5472378,23870.68359,12.54650656,0.214763892,523437775.8
247.1018829,12.54720613,23869.58398,12.54647489,0.21476335,523413663.5
247.1118164,12.54753675,23871.20703,12.54680551,0.214769009,523449253.8
247.1217499,12.54810952,23866.79297,12.54737827,0.214778813,523352462
247.1316681,12.54839543,23865.85938,12.54766419,0.214783707,523331990.1
247.1416016,12.54911814,23868.1543,12.5483869,0.214796078,523382313.2
247.151535,12.5495987,23866.29102,12.54886746,0.214804304,523341455.1
247.1614532,12.55018543,23868.50977,12.54945419,0.214814348,523390108
247.1713867,12.55113445,23868.45898,12.55040321,0.214830592,523388994.4
247.1813202,12.55065296,23871.76953,12.54992172,0.214822351,523461588.3
247.1912384,12.55118474,23872.76758,12.5504535,0.214831453,523483473.5
247.2011719,12.55174261,23874.12695,12.55101136,0.214841002,523513282
247.2111053,12.55210582,23872.01953,12.55137458,0.21484722,523467070.3
247.2210236,12.55293749,23878.42578,12.55220625,0.214861456,523607547
247.230957,12.55363692,23881.35938,12.55290567,0.214873428,523671875
247.2408905,12.55400479,23880.96289,12.55327355,0.214879725,523663180.8
247.2508087,12.55447697,23885.98633,12.55374573,0.214887808,523773335.1
247.2607422,12.55477685,23883.60156,12.55404561,0.214892941,523721041.8
247.2706757,12.55609933,23882.31641,12.55536809,0.214915578,523692860.8
